"index","objective"
27357,2303552143839893
27358,2303851530201012
27359,2303298687514994
27360,2303430014859390
27361,2304080968771596
27362,2303862520610024
27363,2301478145096106
27364,2303622663011406
27365,2303854674025436
27366,2299983243316874
27367,2303354641987221
27368,2304008830528984
27369,2301372859573130
27370,2303826297224470
27371,2302794743666627
27372,2303990023884968
27373,2302658678642849
27374,2300704327980263
27375,2303896776810725
27376,2303592097353648
27377,2303154134187309
27378,2302926703997458
27379,2303794320937776
27380,2302939885090705
27381,2302732194250170
27382,2304121570891816
27383,2303323767226441
27384,2303924877374604
27385,2303420758953566
27386,2303931959850921
27387,2303198690682115
27388,2303367764702730
27389,2302474170623978
27390,2303192360733824
27391,2302695922286122
27392,2303584328342980
27393,2303545609596426
27394,2302868894580998
27395,2303379878654130
27396,2300611181824160
27397,2304081771026729
27398,2303537038298308
27399,2302949972037037
27400,2303840718145631
27401,2302348362664918
27402,2304062894934676
27403,2302951635830625
27404,2302287635951318
27405,2302121477958621
27406,2303469027028231
27407,2303469874773556
27408,2303277560895536
27409,2303223288914796
27410,2303983713465117
27411,2299339787666272
27412,2303393042719296
27413,2302286832156680
27414,2298414527411856
27415,2303998638092698
27416,2302797143214056
27417,2303168521354388
27418,2302677235647270
27419,2303437918102435
27420,2302371314414158
27421,2304115882109768
27422,2300946271275847
27423,2302233336127079
27424,2303963157356540
27425,2303890610592918
27426,2301741795668392
27427,2302247211527488
27428,2301425585087439
27429,2303690024509567
27430,2300577600865508
27431,2290849441294788
27432,2303579890774735
27433,2302933128212602
27434,2302398255626282
27435,2303729674285013
27436,2303769378532480
27437,2303195522188591
27438,2303068770137282
27439,2300963517148148
27440,2303186933620666
27441,2301884477599920
27442,2301909365176916
27443,2291106676248566
27444,2301721233897271
27445,2300751517983613
27446,2304152479264818
27447,2301572846488034
27448,2303755382292346
27449,2303883111326486
27450,2303871339210258
27451,2303985899273358
27452,2303810796012405
27453,2303932588696506
27454,2303662159136440
27455,2300969551016668
27456,2301639995658429
27457,2304073883240159
27458,2299405206669990
27459,2296644639603604
27460,2303540957418431
27461,2303281882567604
27462,2298750313371946
27463,2297259765083294
27464,2296044471660088
27465,2296593292753700
27466,2303224645554998
27467,2302691285018080
27468,2303829110032022
27469,2303399092099616
27470,2303225540192049
27471,2303968254947352
27472,2303257341789148
27473,2298391888054036
27474,2303746590398750
27475,2303979113984247
27476,2304186350319072
27477,2302955444320725
27478,2301602816533708
27479,2303789189180437
27480,2303455861154785
27481,2301252049403727
27482,2303241845303966
27483,2294739136871566
27484,2299470850688402
27485,2300328078676446
27486,2297639513364502
27487,2302818098565842
27488,2300387127052295
27489,2303931242271800
27490,2300779518629684
27491,2295277663837103
27492,2299653901695516
27493,2294743788353276
27494,2299141500357213
27495,2293250135256337
27496,2303446442596208
27497,2300661648450817
27498,2292168901799663
27499,2298143630870176
27500,2301284333168923
27501,2302734192507754
27502,2300303708531259
27503,2298690306763616
27504,2302752906999217
27505,2300414228654925
27506,2303171627755376
27507,2303582320825018
27508,2302490106045742
27509,2302632875453620
27510,2303270902276260
27511,2303594633306184
27512,2302558294529932
27513,2304080686310502
27514,2302801437912581
27515,2302336175175468
27516,2303144216723004
27517,2294098357048071
27518,2303961499893686
27519,2303623244817712
27520,2299171164977867
27521,2295966861013400
27522,2303201917861477
27523,2303760759252120
27524,2303396905624125
27525,2303416368492012
27526,2303510759362914
27527,2303961082969692
27528,2303215169306869
27529,2297838651641978
27530,2303464813177846
27531,2304159840457989
27532,2303363958047922
27533,2300034905755575
27534,2303048031654610
27535,2299536667447210
27536,2299423189877769
27537,2299679384435712
27538,2297245909554138
27539,2299255183631633
27540,2297506816923574
27541,2303574885340618
27542,2303128935214311
27543,2299348950689767
27544,2297354474640960
27545,2303827745380592
27546,2303979808678582
27547,2279541134027370
27548,2280418350249697
27549,2304036190139280
27550,2304023670873478
27551,2304123433480075
27552,2303980645712988
27553,2302185943647747
27554,2301742404575688
27555,2281872514954803
27556,2302313917862130
27557,2303323456382056
27558,2303402915850520
27559,2303557951401355
27560,2302556707438285
27561,2302540142159031
27562,2302741698057356
27563,2298465618145122
27564,2300663276866187
27565,2303187017190238
27566,2302758393177870
27567,2300623379464034
27568,2301417158809530
27569,2304039092136552
27570,2303265940203412
27571,2301368763983204
27572,2302722135507315
27573,2303387865280189
27574,2303370709275631
27575,2303882770073700
27576,2298546892044932
27577,2302418094743185
27578,2303585388382776
27579,2303893632726659
27580,2303208957152297
27581,2302676862969878
27582,2303970967834292
27583,2302521752177091
27584,2304178058347600
27585,2303750022631753
27586,2303332670472964
27587,2300550907647569
27588,2304146233535610
27589,2304111775163010
27590,2304171556112447
27591,2303918507537834
27592,2304180849999540
27593,2303200847180153
27594,2304147768609012
27595,2302288802762895
27596,2304069676701410
27597,2300227933274595
27598,2302248383774798
27599,2303830532266892
27600,2303585716582198
27601,2302456770372281
27602,2303505249951462
27603,2300279369183061
27604,2298857114634004
27605,2292914308722570
27606,2303878908414496
27607,2303974877834554
27608,2303029913742354
27609,2303169993800492
27610,2302538330173060
27611,2302946767267606
27612,2299485991979196
27613,2297289796020839
27614,2301498658550275
27615,2302556410159468
27616,2299081564553777
27617,2303364133185250
27618,2300900759850686
27619,2300993825631348
27620,2302082737925885
27621,2301391519738674
27622,2302744752472217
27623,2303140239277680
27624,2303515142973213
27625,2301808759641630
27626,2299224653575200
27627,2303906537067338
27628,2299679201331112
27629,2301139096893840
27630,2304069239197428
27631,2292271305108993
27632,2304037618827326
27633,2303601164541750
27634,2299237865613218
27635,2302972437374474
27636,2300177959507660
27637,2300319517150216
27638,2304082146886969
27639,2301943702352759
27640,2302526018495350
27641,2303864675813826
27642,2303758030099878
27643,2297896213232696
27644,2302304841361360
27645,2302303195352210
27646,2302357686629276
27647,2302248264504680
27648,2304056492509650
27649,2303892930541536
27650,2304036328922486
27651,2303306737544516
27652,2299741582213806
27653,2303291053877018
27654,2303666400408046
27655,2303557236072200
27656,2303948792870332
27657,2299119655609370
27658,2301959625305043
27659,2291644903239186
27660,2302114654312594
27661,2303562278422466
27662,2283333252409780
27663,2303916087401420
27664,2303644768175886
27665,2301095656136896
27666,2301025485030348
27667,2301733970812473
27668,2297928255279523
27669,2303995895315570
27670,2290499207905298
27671,2302418548163666
27672,2302488492073735
27673,2303235527947648
27674,2302429655860703
27675,2303402696677732
27676,2297707651600292
27677,2303851421399514
27678,2303484984561796
27679,2303328176526317
27680,2302660679587473
27681,2299475754839148
27682,2302642606120149
27683,2299665096553274
27684,2302767235064260
27685,2303617921139386
27686,2303983299475456
27687,2303513559231962
27688,2302627505854929
27689,2303551900833611
27690,2300463295639638
27691,2303593923873696
27692,2303298939068941
27693,2304165988367589
27694,2303449742142828
27695,2303083551929519
27696,2304073410404224
27697,2297527308969776
27698,2304146012537596
27699,2303103296897744
27700,2297240201951496
27701,2304078563984018
27702,2300086237722424
27703,2300960353263044
27704,2297078104295490
27705,2302699324759104
27706,2301211009996074
27707,2301583415963250
27708,2304072994455017
27709,2302838572696634
27710,2304102208801328
27711,2301208136836478
27712,2303069971734892
27713,2300603290296924
27714,2300259053475028
27715,2302501937137856
27716,2303797256451004
27717,2304059424941202
27718,2300127805889466
27719,2304088976581996
27720,2302610558814224
27721,2304047767466306
27722,2300819506409158
27723,2303944842985807
27724,2297156935784332
27725,2303495920172791
27726,2301753381887982
27727,2300382909039058
27728,2304022737150486
27729,2303304759836701
27730,2298275196909947
27731,2302934617383007
27732,2299431436089496
27733,2303532659527694
27734,2303788695878989
27735,2299171762483018
27736,2303815346852838
27737,2302831664312338
27738,2303663724123938
27739,2301731659586459
27740,2303175498433448
27741,2300569212894864
27742,2303571465684467
27743,2303288194308720
27744,2303841587695104
27745,2302875257837664
27746,2297355336443531
27747,2302179839971324
27748,2303585059001347
27749,2302874869519626
27750,2303027336299443
27751,2304021680222124
27752,2303135949517484
27753,2302103047026458
27754,2303698654249272
27755,2303700219405082
27756,2303186106013632
27757,2303380103471100
27758,2304173222150048
27759,2303970005450944
27760,2301896976095924
27761,2302092560691939
27762,2303533832810354
27763,2291966661360343
27764,2303281303741078
27765,2304005791637079
27766,2301925807139976
27767,2303339362913479
27768,2303981694682184
27769,2300896086519108
27770,2299586517273174
27771,2304040479854108
27772,2301931815012417
27773,2303526321012670
27774,2303839824797704
27775,2299163604561503
27776,2303173938450694
27777,2303495265540918
27778,2303243980347590
27779,2302642837753830
27780,2302793786723288
27781,2303628911902205
27782,2304098710494976
27783,2300028147560517
27784,2303715590832810
27785,2303520091178094
27786,2303937818911274
27787,2303829079318909
27788,2303556297172710
27789,2303643632643004
27790,2296906002458906
27791,2302952345367898
27792,2302920660881116
27793,2303176785225712
27794,2302660802376378
27795,2303143620126244
27796,2304002695200129
27797,2303854360001944
27798,2302627903275212
27799,2303912739061526
27800,2303061201013116
27801,2303616310084064
27802,2302317612719986
27803,2303044329572251
27804,2302996796803718
27805,2303705449155059
27806,2303939593816260
27807,2298927786922396
27808,2286420323980448
27809,2303191380522912
27810,2304096966907167
27811,2299134132543920
27812,2303163055169746
27813,2303866082229937
27814,2303171038326024
27815,2302815570728580
27816,2303681074950562
27817,2303972660587842
27818,2300621607518556
27819,2301516618681378
27820,2295226458350735
27821,2290928076690271
27822,2304006912644244
27823,2303161956581194
27824,2303529438435335
27825,2303122157283995
27826,2303609021268777
27827,2303079427365506
27828,2303476068192409
27829,2303277963771476
27830,2303902870176522
27831,2304003093613271
27832,2303012868985526
27833,2304115896235160
27834,2303213554516060
27835,2303990165758440
27836,2303223939034460
27837,2284948224068427
27838,2301634244331350
27839,2303580420420864
27840,2303596585930033
27841,2279651871455348
27842,2302798942993456
27843,2303953597589398
27844,2283869520033005
27845,2300283227393294
27846,2303612078208927
27847,2299796102040108
27848,2303335823184360
27849,2302407369521960
27850,2279735136242154
27851,2304163321944992
27852,2302717514480962
27853,2302173168882394
27854,2300520265658343
27855,2300922681443218
27856,2303473785862813
27857,2303960353391823
27858,2302388993059824
27859,2299635216905606
27860,2303460378721068
27861,2282674967574528
27862,2298818048728986
27863,2303835579969368
27864,2300588919521500
27865,2302811289697231
27866,2303164379244870
27867,2303858273927776
27868,2293678605771398
27869,2302839475577122
27870,2285437856413206
27871,2303210440633633
27872,2282145815397525
27873,2295005921803258
27874,2303977811375466
27875,2294394345673358
27876,2300029607954636
27877,2303063071191438
27878,2303296493185750
27879,2299179433325219
27880,2285132118918794
27881,2303301837365139
27882,2302802617317365
27883,2303199176339608
27884,2303740968457504
27885,2303683365388816
27886,2303156516107348
27887,2303370969741794
27888,2303901827755356
27889,2303658983790064
27890,2303480371208200
27891,2304167094596740
27892,2304136736728710
27893,2293596998118878
27894,2294903327897821
27895,2301582302080665
27896,2303135988945368
27897,2303188210480636
27898,2300777749124529
27899,2302026955892870
27900,2301646181529316
27901,2303893981017556
27902,2303036499562428
27903,2301376598964110
27904,2303341845746954
27905,2301678860526204
27906,2303936555836224
27907,2304135981236419
27908,2303412964906520
27909,2298943345511069
27910,2303272290732630
27911,2303200348861722
27912,2303892426728824
27913,2302381763012068
27914,2302757497230520
